y,z0,z1,z2,z3,z4,z5,z6,z7,z8,z9
5,-11.86798,-8.366934,-11.006696,-1.1549716,21.295095,-8.220735,6.148203,-2.238048,-8.591366,25.86494
5,-12.056414,-8.2156725,-11.201493,-1.1595358,22.166296,-8.152193,5.0506663,-2.0757504,-8.547144,25.764154
5,-11.549783,-8.109058,-11.206722,-1.570022,21.554945,-8.409829,5.0479093,-2.2659423,-8.411981,24.474686
5,-11.1841545,-8.258933,-11.165462,-2.1971653,16.423826,-7.838023,5.7923675,-2.0059135,-8.461539,20.716717
5,-11.599884,-8.382512,-10.87974,-1.2598437,22.273632,-8.489434,4.731537,-1.5943094,-8.473595,23.933084
5,-11.727083,-8.105455,-10.654223,-1.3022373,21.971067,-8.172787,4.856164,-1.792291,-8.57799,24.777437
5,-10.443405,-8.298074,-11.289055,-2.5138633,9.904373,-7.5066676,6.7590322,-2.0157654,-8.37238,9.846484
5,-11.538138,-8.007791,-10.952877,-1.6610385,21.894842,-8.045525,11.306227,-2.3574908,-8.693994,30.340666
5,-10.487514,-8.473728,-10.931122,-2.6186063,10.451945,-7.8764434,6.2357483,-2.0817788,-8.315736,15.2005
5,-11.323928,-8.352972,-11.0610075,-1.8056513,14.948755,-7.463336,7.4157276,-2.4453006,-8.420987,21.317776
5,-11.156681,-8.253537,-10.94952,-1.8242222,14.860426,-7.7733274,7.5368614,-2.3939683,-8.453872,21.150927
5,-10.940387,-8.065284,-11.024159,-2.4007742,11.743598,-7.4408345,8.5047245,-2.2656887,-8.399282,15.906747
5,-10.887567,-8.110211,-11.084376,-2.66649,10.404123,-7.619429,6.567654,-2.4755337,-8.263126,17.164444
5,-11.060859,-8.368281,-10.868723,-2.381959,13.660741,-7.797359,8.026621,-2.171533,-8.686225,21.11505
5,-11.710253,-8.015728,-10.8021345,-1.3071023,22.474443,-8.402113,4.820807,-1.9586626,-8.623837,24.471819
5,-11.818413,-8.198087,-11.030992,-1.5896311,20.807005,-8.079869,7.844477,-2.5741723,-8.5299015,28.28223
5,-11.562775,-8.107695,-10.954582,-1.8668293,21.795986,-8.0503645,11.474013,-2.9030294,-8.861619,28.99498
5,-11.748521,-8.291819,-10.854724,-1.5409333,21.271654,-8.27287,12.058099,-2.8124712,-8.472838,29.74741
5,-11.914075,-7.8454,-11.229561,-1.3737386,22.104881,-7.973772,12.733127,-2.6678786,-8.687329,29.825539
5,-10.96133,-8.113367,-10.749168,-2.1832902,13.362926,-7.5321116,8.5735035,-2.2590144,-8.442735,18.190672
5,-11.2556925,-8.128887,-11.057664,-2.2359498,15.547188,-8.115873,8.484125,-2.2471554,-8.408462,21.605967
5,-11.185829,-8.5525465,-11.340583,-2.002393,15.550386,-8.113272,8.615064,-2.252096,-8.420555,21.798882
5,-11.628701,-8.156169,-10.959417,-1.3653836,20.586725,-8.041774,7.153606,-2.3446658,-8.364048,28.226976
5,-11.5455885,-8.239957,-10.83758,-1.4263731,20.058474,-7.8378186,6.79825,-2.0015013,-8.589861,26.718687
5,-11.838759,-7.931214,-10.882424,-1.5686389,22.484577,-8.345876,12.283385,-2.854537,-8.78757,29.329754
5,-11.741434,-8.0145035,-11.002607,-1.4082389,20.340956,-8.247021,10.417542,-2.7525551,-8.243512,30.40654
5,-11.723437,-8.3270035,-10.897706,-1.4391056,22.494371,-8.095589,11.824143,-2.8135686,-8.553233,29.791908
5,-11.129735,-8.258277,-10.784594,-2.0680344,15.021386,-7.993441,7.779497,-2.4873176,-8.635475,22.01645
5,-10.540226,-8.39891,-11.128324,-2.626341,9.743969,-7.3957515,5.3538003,-2.5639687,-8.428149,14.180138
5,-11.151693,-8.260462,-11.057929,-1.9883025,15.230729,-7.5959225,7.888255,-2.2527168,-8.306195,21.147896
5,-11.332279,-8.098029,-11.233835,-2.2035615,15.962838,-7.6667056,8.321543,-2.2874165,-8.515543,21.810566
5,-10.690665,-8.34037,-11.025735,-2.4479692,9.409865,-7.6547995,5.883317,-2.547867,-8.373968,14.0347805
5,-10.846819,-8.38084,-11.182754,-2.187882,13.941857,-7.8427863,4.3693404,-1.9366748,-8.625501,17.265787
5,-11.190962,-8.4574995,-10.890662,-1.5741466,16.95809,-7.9100223,6.560736,-1.9097201,-8.520327,22.955956
5,-11.515696,-8.0643425,-11.1956835,-1.3936248,21.100357,-8.050455,9.06798,-2.369181,-9.097647,30.85401
5,-11.747139,-8.276675,-11.04452,-1.4299542,22.23912,-8.000293,12.002995,-2.8535914,-8.4216585,29.375027
5,-12.065051,-8.245238,-10.786704,-1.925001,21.61905,-8.131362,11.304533,-2.6082876,-8.461259,29.89106
5,-11.3982725,-8.13129,-10.784788,-1.6211313,21.58619,-8.191336,11.697782,-2.9473503,-8.76458,30.05455
5,-10.461354,-8.15353,-11.318788,-2.6275334,9.267867,-7.1305947,6.0057693,-2.0670946,-8.762362,13.432375
5,-11.439503,-8.230393,-10.913279,-2.2676392,15.339264,-8.051155,7.8198195,-2.5638778,-8.513904,20.039068
5,-11.280767,-8.303759,-11.047374,-2.1045024,15.188955,-7.7912664,8.037924,-2.2288394,-8.259169,21.204323
5,-11.03804,-8.154125,-11.004966,-1.9854596,14.854434,-7.893523,8.82856,-2.5301604,-8.8835125,22.02952
5,-11.0321045,-8.635076,-11.026213,-1.8382318,17.272615,-7.948751,3.1073792,-1.6055639,-8.4345455,17.284237
5,-11.860562,-8.292424,-10.98126,-1.4317403,22.160517,-8.365396,4.500646,-1.5787671,-8.364373,24.506042
5,-11.70303,-7.9054933,-11.156555,-1.0667259,21.231136,-7.977802,7.12901,-2.1414063,-8.84218,26.818338
5,-10.508171,-8.270577,-11.102912,-2.808404,8.276204,-7.606649,5.866437,-2.2102313,-8.299258,12.087945
5,-11.835933,-8.27169,-11.042917,-1.6286701,21.526552,-8.010173,12.019274,-2.6879961,-8.819631,29.663519
5,-11.651591,-8.123544,-10.825448,-1.3992757,21.95558,-8.076306,11.408723,-2.7790084,-8.686278,29.651434
5,-11.039344,-7.992095,-11.008498,-1.9945023,16.208168,-7.8937316,8.47396,-2.3411803,-8.441257,21.823944
5,-11.08455,-8.180982,-11.043083,-1.683004,17.608944,-7.940388,9.3331,-2.377923,-8.467916,27.014812
5,-10.458245,-8.310997,-10.977477,-3.0345507,9.224324,-7.5431833,3.3128147,-1.8186316,-8.348949,12.071047
5,-11.957988,-8.372935,-11.033713,-1.5749506,22.343391,-8.162729,4.426336,-1.775166,-8.520163,23.848555
5,-11.611441,-8.280124,-10.934679,-1.4509971,21.156654,-7.899208,6.7713127,-1.9476197,-8.500647,27.349632
5,-11.4716215,-8.049217,-11.140504,-1.439795,20.874004,-7.9641094,6.2927213,-2.1799293,-8.679574,26.642189
5,-11.665634,-8.176814,-10.769487,-1.66382,23.01101,-8.222049,12.193088,-2.8481958,-8.635878,28.971615
5,-11.314625,-8.219285,-11.101241,-2.002484,15.312175,-7.933381,8.085815,-2.030805,-8.3050585,21.708405
5,-10.813677,-8.380294,-11.075596,-2.2458665,13.431342,-7.450928,7.7570086,-2.418204,-8.820911,19.654366
5,-11.764636,-8.127131,-10.844837,-1.1897056,21.296757,-7.9950557,5.5648146,-1.9344158,-8.450947,25.145935
5,-11.538153,-8.198794,-10.874221,-1.6270784,19.675621,-8.197464,6.7745175,-2.2662692,-8.308483,26.167133
5,-11.569498,-8.081913,-10.938849,-1.3243572,22.084387,-8.157124,8.175213,-1.9001732,-8.443925,28.669086
5,-11.704274,-7.988067,-10.917149,-1.7570155,21.366858,-8.357841,11.030908,-2.9032571,-8.367635,30.064716
5,-11.690061,-8.23118,-11.043268,-1.709238,21.432695,-8.3056965,11.335774,-2.731234,-8.535722,29.62085
5,-11.141064,-8.514383,-10.878955,-1.8836228,14.611367,-8.151575,7.5063376,-2.4120672,-8.823628,19.707867
5,-11.258671,-8.494134,-11.036488,-1.8918611,15.004638,-7.8387475,7.7568517,-2.2192557,-8.193909,21.736876
5,-10.900896,-8.292028,-10.859333,-2.330987,12.301156,-7.759312,6.7984962,-2.5751982,-8.798956,18.580553
5,-11.635859,-7.8066173,-11.114268,-1.5849147,21.161154,-8.269507,7.6683097,-2.2155054,-8.661787,27.016487
5,-11.742627,-8.006282,-11.008362,-1.696587,21.196213,-8.194059,7.665663,-2.0903332,-8.661677,28.432673
5,-11.031342,-8.340115,-11.109005,-2.4457145,13.061833,-7.909995,8.168406,-2.5205083,-8.665245,19.481428
5,-10.804391,-8.089722,-10.386744,-1.870412,14.108109,-7.3551054,9.345791,-2.1156797,-8.106098,18.772236
5,-11.032443,-8.259678,-10.705354,-2.0377202,14.386995,-7.9071407,8.179427,-2.4643183,-8.562668,19.830809
5,-10.606035,-8.134303,-11.086817,-2.4960616,12.593452,-7.8274584,7.3018484,-2.2853913,-8.392634,18.950544
5,-11.955032,-8.242326,-11.194958,-1.4943234,22.480268,-8.33697,3.9826422,-1.5171303,-8.699718,23.178082
5,-11.68413,-8.161902,-11.067948,-1.7673718,20.672056,-8.099881,6.30644,-1.9575089,-8.6585,26.707138
12,-10.522894,-8.652381,-10.961835,-1.4201243,11.907891,-6.9763455,11.353495,-2.6937776,-8.287638,3.2999918
12,-11.393538,-8.290723,-11.415985,-1.9079792,16.560879,-7.7475543,13.850625,-2.5981236,-8.480276,14.40222
12,-10.985045,-8.094382,-10.754228,-1.8252792,16.078543,-7.58539,12.564975,-2.5930161,-8.431091,15.879598
12,-10.977842,-7.9977136,-10.962443,-2.0144122,15.215268,-7.6377287,12.903172,-2.6371455,-8.357157,12.4660015
12,-10.965248,-8.595088,-11.05737,-1.8214716,12.2828665,-7.323414,11.94002,-2.1566098,-8.184823,9.412322
12,-11.146235,-8.323512,-11.104384,-1.5105956,14.6638975,-7.2735014,11.080123,-3.1396646,-8.542196,4.31439
12,-10.911611,-8.489095,-11.499664,-1.748513,12.466074,-7.125687,11.757636,-2.8662567,-8.255616,3.9746819
12,-10.797964,-8.752305,-11.214158,-1.6667328,11.952689,-7.562969,11.426877,-2.5840096,-8.421785,4.647809
12,-11.18503,-8.509512,-11.171637,-1.455364,14.588108,-7.429817,12.09802,-2.5775368,-8.567828,8.033172
12,-10.851698,-8.657087,-10.946382,-1.3183131,13.990447,-7.2733912,11.164467,-2.5352254,-8.817648,7.989792
12,-11.020507,-8.192632,-11.048858,-1.5021701,13.781722,-6.953698,11.575466,-3.012673,-8.725901,6.9319124
0,-9.580548,-8.071031,-10.6781,-2.8724208,39.88334,-6.0623302,11.093199,-0.15621692,-7.240026,-2.9291303
0,-9.49298,-8.321555,-10.611697,-2.4424684,40.145794,-5.87195,11.157119,0.077249095,-7.357519,-2.7812421
0,-9.49362,-8.205006,-10.337264,-2.5752616,40.13553,-6.2805076,11.294165,-0.21538584,-7.064258,-2.812326
2,-9.645104,-8.718414,-11.023412,-3.4539876,1.6669756,-7.1183414,7.035138,-2.5062168,-8.281145,1.7626157
2,-9.420771,-8.492258,-10.681154,-3.7470608,2.211089,-6.835,8.023715,-2.8441308,-8.266454,1.4144962
2,-9.874661,-8.358117,-11.168543,-3.8693268,1.0323223,-6.9060016,8.442211,-3.002284,-8.234998,1.8554444
12,-9.798326,-8.556104,-11.075475,-2.7722902,9.284968,-6.9215603,12.032553,-2.1600146,-8.343695,0.58526456
12,-10.197435,-8.753148,-11.169327,-2.6161737,8.394793,-7.0858593,12.076134,-2.0804055,-8.143122,-0.4231334
12,-10.207371,-8.716666,-11.040012,-2.5409455,8.443094,-6.904887,11.871177,-2.4896963,-8.452175,0.28497636
12,-9.984385,-8.509849,-10.859147,-2.4474394,7.85168,-6.9381657,12.621306,-2.4318302,-8.43156,0.044053707
12,-10.105895,-8.3003025,-11.182,-2.5111256,10.362638,-7.0295095,13.07495,-1.9210987,-8.193675,-0.11181767
9,-11.285231,-7.6756587,-10.939373,-1.4930193,25.07928,-8.091236,14.927726,-3.993518,-8.223507,20.663374
9,-11.432047,-8.206635,-10.803424,-1.3440789,25.26409,-7.722199,15.527805,-4.0818768,-8.748962,19.260885
5,-11.661565,-8.393744,-10.917235,-1.7759767,23.430063,-8.031505,13.781345,-3.2444777,-8.396732,28.789042
5,-11.809483,-7.9594836,-10.711961,-1.6297417,23.516645,-8.204256,13.666966,-2.871324,-8.173757,28.827864
8,-11.661368,-8.409489,-11.503189,-0.65265363,27.711561,-7.960381,-4.117723,-0.7913668,-8.40245,9.632031
5,-9.833127,-8.453887,-11.172535,-3.2893267,4.5376782,-7.1628695,3.163336,-2.269989,-8.148927,7.3050394
5,-9.917857,-8.269301,-11.106823,-3.1040013,5.8637147,-6.859022,3.3101137,-1.9596077,-8.158231,8.415773
0,-9.342589,-8.043954,-10.713364,-2.5906115,41.136852,-5.9154835,11.951372,0.17369096,-7.2038283,-3.1055205
0,-9.149261,-8.0976,-10.722675,-2.3858075,41.962532,-6.012714,11.231969,0.22355865,-7.4971523,-2.2741547
5,-11.678311,-7.972311,-11.004425,-1.03261,23.724419,-8.127247,14.170402,-3.377691,-8.244782,27.51149
0,-9.538044,-8.238338,-10.938472,-2.6357732,41.17497,-6.1465077,11.208199,0.22388777,-7.4636073,-1.7373381
8,-11.636611,-8.548293,-10.908133,-0.9087209,26.306128,-8.109756,-2.7865613,-1.0964417,-8.37373,10.420324
5,-12.1387615,-7.8585215,-11.009876,-2.0007203,24.051575,-8.312472,14.070886,-3.4499369,-8.376873,25.526072
11,-9.654086,-8.357254,-11.502592,-3.8974423,2.523375,-7.109461,9.331303,-2.5409386,-8.15836,0.9979731
5,-11.446299,-8.044187,-10.9975815,-1.77833,19.142492,-7.8521185,11.468272,-2.4858408,-8.367078,26.808167
0,-9.69168,-8.514836,-10.998536,-3.4348576,16.81518,-7.3719506,13.000266,-1.4017406,-7.9881625,-2.684472
0,-9.555404,-8.3916025,-11.136592,-3.1866028,16.365877,-6.6394725,13.206973,-1.7673577,-8.273438,-3.089728
5,-11.785377,-8.331889,-11.269776,-1.6340874,25.536322,-7.8917484,14.797754,-3.7440786,-8.589459,24.458218
5,-11.592027,-7.8813124,-10.905666,-1.4358938,23.23217,-8.339613,14.005432,-3.6455948,-8.575103,27.014725
2,-9.845064,-8.463181,-10.863077,-3.6980217,0.84107685,-7.0622044,9.008468,-2.5928516,-8.188857,1.4508239
2,-9.804433,-8.263628,-11.116932,-4.1060157,0.72833467,-6.866568,8.954373,-2.7519882,-8.199462,1.6088833
2,-9.659899,-8.888463,-11.227096,-4.2199802,0.65053326,-6.5980697,8.594219,-2.7681515,-7.9034796,0.60742295
5,-10.214671,-8.6052475,-11.409153,-2.51593,7.644386,-6.9368963,8.022046,-2.1679215,-8.493279,8.454204
5,-10.23936,-8.458603,-10.757714,-2.4553754,6.907542,-6.907583,7.0650263,-2.3812928,-8.238539,7.9525623
0,-9.936955,-8.001205,-10.803729,-2.567342,39.252274,-5.9788566,11.7011385,-0.2330193,-7.353158,-2.3422456
3,-9.586729,-8.718327,-10.873017,-3.887416,16.558481,-6.7012825,1.3087994,-1.3406732,-7.6430535,-5.1070905
5,-9.465251,-8.3869,-10.218459,-3.455044,20.931593,-6.3566604,2.119469,-1.6903397,-7.2687364,-4.9608383
10,-8.81583,-8.028245,-9.650268,-3.2793164,17.847189,-6.0266557,2.8641849,-1.8180785,-6.7988577,-3.781775
5,-12.052942,-8.261324,-11.1252985,-1.2588184,22.25545,-8.060436,3.502351,-1.813178,-8.258669,22.734226
5,-12.062129,-8.209612,-11.234821,-1.3219638,22.397686,-8.094959,4.157162,-1.7374514,-8.6308565,23.271482
5,-11.490128,-8.198863,-11.126913,-1.2420703,22.429173,-8.212184,3.700262,-1.865055,-8.664422,23.864466
5,-11.694625,-8.325804,-11.228762,-1.0286714,22.011425,-8.203117,4.358168,-1.710501,-8.494493,23.191814
5,-11.469229,-7.9945607,-11.073663,-1.4434294,21.804003,-8.306815,5.7816052,-2.0834136,-8.541867,25.797462
5,-11.4249525,-8.184073,-10.846574,-1.2968671,19.40381,-8.178283,8.316742,-2.5917585,-8.560336,29.30023
5,-11.8409,-8.130029,-11.0706,-1.3368245,21.919928,-7.9368834,5.920901,-1.9436749,-8.765309,25.614391
5,-11.571691,-7.997325,-10.694042,-1.5824127,20.23645,-8.455604,8.229896,-2.5586257,-8.577821,30.447187
5,-11.516978,-8.450274,-10.580185,-1.3092347,22.060099,-7.983902,5.264259,-1.7018383,-8.78037,25.837317
5,-11.822712,-8.161186,-10.743031,-1.2782055,21.704597,-8.112219,5.9416156,-2.1173396,-8.7554035,26.586176
5,-11.820971,-8.355745,-11.222305,-1.3716984,21.243263,-8.368262,5.6703835,-1.9001863,-8.541018,25.017344
5,-11.33997,-8.281316,-10.950334,-1.285365,19.659615,-8.179235,8.160428,-2.125878,-8.478541,30.514757
5,-11.931376,-8.265372,-10.9751425,-1.4266344,22.542273,-8.191297,4.068109,-1.9394495,-8.432287,23.57305
5,-11.976209,-8.0964155,-10.9988785,-1.3827355,22.346754,-8.281891,4.159799,-1.6800343,-8.421784,23.064497
5,-11.837048,-7.9734254,-10.928004,-1.4597211,21.092264,-8.419279,5.7046714,-1.8269734,-8.650693,26.12304
5,-11.713887,-8.254351,-11.460575,-1.3724272,21.445827,-8.13322,6.047835,-1.8569906,-8.853873,25.874022
5,-11.326119,-8.203551,-11.033025,-1.5332673,20.193796,-8.168412,8.534236,-2.2437007,-8.751092,30.307772
5,-11.719204,-8.304976,-10.972824,-1.7281204,21.543848,-8.405989,5.7315764,-1.9522454,-8.838186,25.501032
5,-11.42574,-7.931981,-10.757885,-1.5193297,20.010996,-8.281263,8.614461,-2.1587799,-8.661992,29.880074
5,-11.353823,-8.038013,-11.118029,-1.6372986,20.034079,-8.098486,8.540961,-2.3053432,-8.663108,30.20316
5,-11.277961,-8.042576,-10.841303,-1.4473101,19.995447,-8.410881,8.681182,-1.9743211,-8.609036,30.05137
5,-11.492993,-7.930223,-10.977597,-1.4819876,19.698439,-8.17758,7.854213,-2.3533344,-8.544872,29.75435
5,-11.516299,-8.1079035,-11.064293,-1.4775991,19.50583,-8.288957,8.764742,-2.136231,-8.660935,29.922855
0,-9.662546,-8.166592,-10.743553,-2.5805233,29.42045,-6.3443236,14.139145,-0.47213364,-7.7805247,-3.371795
0,-9.796322,-8.344956,-10.686332,-2.567492,37.31615,-5.9420047,13.329386,-0.22315279,-7.8929825,-3.0328844
8,-11.852268,-8.671805,-10.993839,-0.93439937,27.948608,-8.017715,-3.8432226,-0.85540384,-8.657627,10.624616
0,-9.912246,-8.359721,-10.812432,-2.7546794,29.337116,-6.65216,14.405012,-0.58400553,-7.9326663,-2.5523522
0,-10.079314,-8.289337,-10.60429,-2.7688653,37.295795,-6.154301,12.890159,0.2879874,-7.611238,-3.132627
8,-11.759535,-8.489937,-11.202328,-0.8903689,26.943674,-8.2063675,-3.8953738,-0.7320713,-8.847056,10.517543
0,-9.709397,-8.196333,-11.094732,-2.8203695,30.393188,-6.9884973,13.970374,-0.36571234,-8.299341,-2.9366512
7,-11.515542,-8.495582,-11.047204,-1.2662796,14.130679,-7.7703876,3.2609618,-4.62658,-8.47175,6.9274735
0,-9.94458,-8.502505,-11.190323,-2.9271138,28.511217,-6.6545815,13.988932,-0.8036353,-7.8457165,-2.928956
7,-10.303249,-8.543746,-11.0419,-2.489529,7.894581,-6.9010034,3.360808,-3.6287189,-8.071813,4.741307
8,-11.988086,-8.583318,-11.006298,-0.9678949,27.72707,-8.042351,-3.313003,-0.97225964,-8.558852,11.079764
0,-9.671598,-7.8361573,-10.861376,-2.4341757,36.960186,-6.2631907,13.334595,0.21379639,-8.013579,-2.4698207
0,-9.734628,-8.432295,-10.979377,-2.6355417,35.966766,-6.4139514,13.536209,0.123773776,-7.7600408,-3.09802
0,-9.774225,-8.041127,-10.8051605,-2.6747117,35.851875,-6.412335,14.065442,-0.3627782,-7.456665,-2.5233626
0,-9.674421,-8.410721,-10.978991,-2.5634139,36.558598,-6.2109723,13.4119005,0.010583348,-7.7469144,-2.6972458
8,-12.077367,-8.45353,-11.07969,-0.63024086,27.998318,-8.116693,-3.5460563,-1.0042015,-8.744352,9.63068
0,-9.644272,-8.260021,-10.676826,-2.4846578,35.791065,-6.164189,13.336416,-0.0030668397,-7.314816,-2.0289328
0,-9.730231,-7.900229,-10.586755,-2.492741,33.605186,-6.659727,13.330251,-0.19363372,-7.514094,-2.592203
8,-12.194952,-8.344768,-11.110225,-0.436615,28.228355,-8.039729,-3.832269,-1.0247009,-8.603097,10.907705
4,-9.564124,-8.344884,-10.956393,-2.6455843,35.17063,-6.108005,7.422458,-0.032524224,-7.842433,-0.5811582
8,-11.875624,-8.715201,-10.960783,-0.78104216,28.208729,-8.274017,-3.2909603,-0.6613472,-8.522694,10.02895
4,-9.599476,-8.347429,-10.907021,-2.7979991,37.607376,-6.411261,8.032972,0.43036476,-7.75105,-1.5836134
8,-12.154066,-8.544403,-11.179375,-0.62494916,27.358671,-8.152853,-3.154255,-0.94594085,-8.74799,9.999316
0,-9.809387,-8.298136,-10.505654,-2.9852233,34.5764,-6.430789,12.203909,-0.6219124,-7.522113,-2.5932438
4,-9.673547,-8.1567335,-10.705772,-2.5825636,34.766106,-5.9626923,8.326514,-0.12803888,-7.626086,-0.9037329
4,-9.605224,-8.014863,-10.858456,-2.6542492,37.37262,-6.194375,7.9606056,0.787478,-7.7081113,-0.60905844
8,-11.83402,-8.563502,-11.168647,-0.9235429,27.968866,-8.075943,-3.1486,-0.86747354,-8.554136,10.48691
0,-9.931446,-8.136578,-10.912666,-2.5498116,34.93503,-6.4623394,12.273533,-0.3379391,-7.6994653,-2.1456726
4,-9.474293,-8.220369,-10.540665,-2.6618645,37.294323,-6.1968446,7.462248,0.10220868,-7.6097302,-1.9107549
4,-9.492596,-8.024139,-10.73264,-2.4514608,38.12635,-6.1787167,7.6986575,0.6015445,-7.800345,-1.1209569
0,-9.74353,-8.223535,-10.265803,-2.761147,36.0457,-6.348583,12.683707,-0.5729844,-7.639508,-2.9093091
4,-9.54097,-8.035809,-10.799018,-2.4624903,37.43586,-5.969496,6.5082574,0.6265247,-7.9231186,-0.97689885
8,-12.197512,-8.422243,-11.151747,-1.126282,27.273993,-8.247579,-4.0630946,-1.0655657,-8.654962,10.48568
4,-9.64329,-8.360234,-10.664803,-2.586771,35.019985,-6.3723755,7.7361474,0.21946146,-7.6696634,-1.3924068
4,-9.655785,-8.5915165,-10.952398,-3.1873496,21.965263,-6.7403116,6.7133007,-1.3259358,-7.9516306,0.7036522
4,-9.02257,-8.013196,-10.555117,-2.298257,38.29468,-6.287327,6.73095,0.46387416,-7.4201226,-0.84342927
6,-10.278863,-8.592504,-11.361583,-3.3514671,4.6578126,-7.359543,0.9204931,-2.4299672,-8.239688,6.858735
0,-9.877144,-8.47649,-10.952166,-2.640203,26.391684,-6.561296,14.520464,-0.83627284,-8.133844,-2.773331
0,-9.89541,-8.325101,-10.89515,-2.85637,26.711378,-6.788508,14.356812,-0.9131376,-8.028278,-3.0977335
0,-9.812416,-8.500119,-11.236923,-2.534033,25.736685,-6.7968445,13.263682,-0.7254137,-7.98403,-3.5440624
0,-9.940158,-8.172373,-11.021152,-2.7963881,27.19261,-6.8772087,14.493303,-0.6968747,-7.982699,-2.6613412
0,-10.092271,-8.388628,-10.699053,-2.6019673,24.730356,-6.755926,14.3314295,-0.91072,-7.942439,-2.4715316
0,-9.670513,-8.820366,-10.917229,-3.2513683,17.001087,-6.5069127,13.228474,-1.5491441,-8.695282,-3.3200183
0,-9.414646,-8.608664,-11.077886,-3.7162452,17.233036,-6.653513,13.189749,-1.643904,-7.803164,-3.7620428
0,-9.768219,-8.273456,-10.666445,-3.345915,17.906153,-6.3851147,12.687944,-1.5888253,-7.827151,-3.7630231
0,-9.57765,-8.497068,-10.825266,-3.3046136,14.827021,-6.5752916,12.814944,-1.4831517,-8.3087015,-2.4436374
10,-9.828861,-8.644775,-11.156906,-3.1112838,7.2339334,-6.9704356,10.619886,-2.5566158,-8.476814,3.9650044
10,-9.949958,-8.4940405,-11.159483,-2.9953542,6.9824553,-6.9187107,10.700754,-2.170268,-8.030746,3.886677
10,-9.982563,-8.436588,-11.002155,-3.0380359,7.3622417,-6.728667,11.023511,-2.5606036,-8.778616,3.3797638
0,-9.445783,-8.1588,-10.737651,-2.6331892,24.191114,-6.4586005,13.416313,-1.1434057,-7.8052464,-2.8217614
0,-10.48628,-9.057653,-11.360927,-2.2392468,9.611318,-7.0668797,10.9003315,-2.3214397,-8.479224,1.455823
0,-10.135578,-8.745928,-11.357223,-2.6775134,8.69696,-7.2465234,10.937835,-2.084682,-8.225748,1.8458036
10,-10.309876,-8.410956,-11.151686,-2.8540847,7.882518,-7.218255,10.599672,-2.5962477,-8.262036,3.9746702
0,-9.668417,-8.63374,-10.848254,-3.190252,14.576321,-6.6840405,12.120222,-1.5337856,-7.9107842,-2.7028859
0,-9.762652,-8.625736,-11.224033,-3.446952,14.855162,-7.0368667,12.877186,-1.6508211,-8.270057,-2.446976
0,-9.8912,-8.641091,-10.821361,-3.4290404,13.928766,-6.815719,12.161178,-1.6860693,-7.832605,-2.721929
10,-9.685959,-8.405934,-11.260936,-3.6322129,12.30768,-6.599904,12.216932,-2.4509146,-8.192356,0.21828575
10,-9.4517565,-8.709328,-11.382185,-3.7061765,13.46355,-7.0134263,11.866372,-1.9887784,-8.494114,0.20216665
1,-10.207059,-8.581929,-11.111904,-2.5834582,7.037038,-6.9968705,11.359645,-2.400518,-8.758858,7.2813525
10,-10.085546,-8.4478855,-11.236277,-3.1708696,6.356614,-6.99179,9.474108,-2.492339,-8.513476,4.8067956
10,-10.460447,-8.617521,-10.773112,-2.921709,7.262704,-6.566255,9.709056,-2.4671125,-8.547652,5.5769777
10,-9.971679,-8.456641,-11.017739,-2.715665,7.4220734,-6.771695,11.3025875,-2.257209,-8.516152,3.730484
10,-10.115595,-8.570403,-11.346527,-2.9616687,6.8310003,-6.8770795,11.051185,-2.1804771,-8.344568,3.2102716
10,-10.257009,-8.792219,-11.08968,-2.9404352,7.065045,-7.1412106,11.079083,-2.6361303,-8.30497,2.7899697
10,-10.17518,-8.337975,-10.9473715,-2.7455194,7.1574993,-6.9700823,10.804578,-2.246641,-8.545745,2.8642988
10,-9.8988,-8.604948,-11.196179,-3.007427,6.7526865,-6.3133354,11.497181,-2.7627802,-8.444414,3.3831713
10,-10.040382,-8.669793,-10.970228,-3.6260502,4.8515816,-6.5807896,9.671139,-2.675682,-8.257125,2.2655556
10,-10.20961,-8.396753,-11.180145,-3.542793,5.7923765,-7.3371224,9.782804,-2.822471,-8.225545,2.7997856
10,-9.9818125,-8.403351,-10.984369,-3.6537979,4.8930025,-6.9338307,9.463468,-2.6892421,-8.382797,1.609736
10,-10.096805,-8.511018,-11.213573,-3.0943682,6.4482164,-7.360813,11.084418,-2.6173458,-8.630125,3.6904066
10,-9.872809,-8.467315,-11.164269,-3.9229794,4.362623,-6.9684744,8.828474,-3.050125,-8.627716,2.443794
10,-10.017972,-8.703424,-11.190859,-3.1791162,4.7426953,-6.9521236,9.116776,-2.5934887,-8.295315,2.339768
10,-9.686526,-8.385038,-11.304276,-3.509454,4.794393,-6.754009,9.026466,-2.6661732,-8.317938,2.265136
10,-9.703318,-8.285327,-11.2761,-3.5115511,4.605023,-6.832332,8.73025,-2.642106,-8.163929,2.0089881
10,-10.061431,-8.870438,-11.282411,-3.5262322,4.6948123,-7.0618134,9.415085,-2.5552957,-8.216295,2.7629037
10,-10.072585,-8.657756,-11.178111,-3.7630558,5.108288,-7.1122527,8.844575,-2.8358083,-8.296694,2.717858
10,-9.690116,-8.513492,-10.771224,-3.7237089,5.7420506,-6.7847424,10.264158,-2.5150259,-8.465172,2.2652662
10,-9.628402,-8.840542,-11.195815,-3.7552466,4.586737,-6.9756856,8.308926,-2.597935,-8.766094,2.8087149
