y,z0,z1,z2,z3,z4,z5,z6,z7,z8,z9
5,2.3928611,0.45010942,-0.3874738,-0.21230757,-0.84323055,-1.1174552,-1.0102781,-1.163276,-1.4533861,5.055667
5,0.7146121,1.0437627,1.981362,1.0274391,-0.088621974,-0.12292385,0.68060434,-1.8014013,0.020778894,3.4706364
5,2.7004623,0.17846888,2.2103593,-1.1682742,-0.72929174,-0.8369004,2.1830356,-3.5055923,-3.0132568,4.276063
5,1.1662751,-0.5467024,-0.0021244884,-2.7565691,0.6146844,-0.9771916,1.979208,-2.080532,-2.0787826,3.9088972
5,0.46092063,1.187388,0.34160793,-2.175139,-0.50047886,-2.2266343,-0.35938764,-1.4345742,-2.3078442,1.7253098
5,-0.7181314,0.49801636,1.7252219,1.0570769,0.65552104,-1.6655813,1.4197545,-4.786272,-1.6604235,4.0360575
5,0.23109102,0.19950667,2.6132379,-0.26638296,0.48063236,-1.5332665,0.15735614,-3.9935741,-0.8611294,3.4508476
5,4.4227552,5.38717,2.729388,-1.8437728,-0.9009529,1.6573671,-0.4288683,-1.2376705,-3.0575402,6.9296994
5,0.8257785,1.0015874,-0.13754529,-0.4970247,0.56049955,-2.7252223,0.76417506,-2.6003118,-2.567425,3.5351272
5,1.0129052,1.2437918,0.46653742,0.6616161,-0.29303715,-0.493552,-0.02703175,-0.5970151,-3.9898815,3.0442176
5,2.081553,0.592255,0.6107598,0.3569311,-1.0331062,-0.3522808,0.50065476,-1.4941113,-1.4507023,3.2350075
5,1.6704646,1.0651695,1.6555778,-0.47202355,1.2424641,-2.5539374,2.0758562,-2.6388357,-0.8435416,4.1103535
5,2.4773781,-1.9831338,0.58426183,-0.48166746,-0.08451401,-2.3963878,-0.29922825,-2.2840223,-3.3399215,3.018111
5,3.2103066,1.679256,1.9354651,-0.43184936,0.2417528,-0.30612013,-1.7282748,-1.4028554,-1.6959683,4.2268972
5,3.0506215,-0.31584495,0.15069985,-0.52347624,-0.13395661,-0.9389606,1.3335567,-1.461209,-0.8408669,4.6230836
5,6.0035753,0.91332686,1.2278302,-1.0207947,0.1945431,-0.8000292,1.06203,-1.9971924,-0.76257277,2.4240973
5,2.8191276,0.7473939,0.53396213,-4.3423414,0.6997303,-1.8331909,1.7958289,-2.384499,-4.035203,4.2910156
5,2.7736735,2.3582406,-0.2646618,0.16666919,0.074387304,-2.2453873,1.0521791,-2.6762395,-1.6542213,3.7164483
5,3.4370663,1.6650925,-0.031408608,-1.5089674,0.007677257,-1.7169155,-0.6522119,-2.4409075,-1.5340492,4.9930153
5,3.507666,0.08213216,-0.3591634,-1.9342446,-0.14137721,-0.9203763,1.116272,-0.8229363,-2.1109092,3.4825032
5,-2.3599253,-0.31481186,-1.1993301,1.3093963,-0.70602465,1.6109185,1.7915566,0.12738502,1.1774793,1.43981
5,3.0253284,-0.5747966,3.5134249,-0.19980597,0.040160686,-3.0820272,0.99027884,-1.9578848,-2.106997,3.576036
5,-5.8682175,-0.9113145,3.0679088,-0.7749216,-0.042088926,-3.2304153,1.358681,-4.8923235,-2.494809,3.2721934
5,3.9280758,0.2938192,1.7862566,-1.5122075,1.4258169,-1.8971334,0.8156153,-3.8136513,-1.9866525,2.5401084
5,1.691316,1.5282006,1.0381525,-1.9892052,0.2442779,-3.0267105,-0.67236483,-4.289349,-2.8262901,2.476327
5,2.1370702,-0.31645697,-0.10504192,0.05123192,-0.8708587,-1.7698255,-0.90500414,-3.239697,-1.2535949,3.3946466
5,0.64932066,-0.058989853,0.6140415,-0.123677194,0.639125,-0.9249037,1.5131855,-1.5800529,-0.6014434,2.3286924
5,-3.131401,0.3312514,-0.7300884,-0.93568844,0.7111468,-2.2764552,1.4590008,-2.8967507,-1.306587,3.1475878
5,7.300318,0.5705206,1.7986951,-0.30977997,-0.40380403,-2.817653,1.040334,-4.1802,-0.5970466,2.728737
5,-1.9864712,-0.15101442,-0.10276568,-0.73311865,0.54455006,2.6341293,-1.0830156,0.82759666,2.428369,-2.1253443
5,3.4018378,1.0354214,0.8061459,-0.6016016,-0.908178,-0.26061082,1.0073818,-2.5798414,-2.7212772,5.2382607
5,0.997246,-0.5307147,1.0658652,0.059892848,1.323226,1.8739612,-0.5004841,0.89690006,0.21346992,1.0433147
5,0.44604838,-0.13858473,0.3696703,-1.3844678,1.0861092,-0.2706095,1.2152666,-2.6227632,-0.80684054,1.3134532
5,0.038156748,-0.26748815,-0.12545298,-0.035333037,-0.34785995,-0.3933403,-0.22868462,-0.2903201,-1.2547945,3.3858047
5,-0.0585317,-0.5504309,-0.48516423,-1.8192275,1.3263873,1.0348094,-0.76449287,1.3639237,-0.12787047,-0.39988577
5,0.12767108,0.7930944,-0.7421628,0.68837976,1.0800662,1.6645782,0.38136712,2.3213549,-0.22107737,0.7455101
5,0.8239707,0.8718379,0.64740443,-0.40087545,1.9054857,-0.6731234,0.05312103,-0.31772265,-1.644214,2.962555
5,3.3101594,0.20822349,0.4481471,-0.4854721,0.6451942,-1.7754083,-0.82134616,-3.02396,-1.478036,5.708947
5,1.626039,1.0180051,1.1560112,-1.0820864,-0.15871882,-0.9590448,1.2320609,-2.8654273,-2.4091618,3.4794054
5,4.026618,1.1619774,2.04931,-2.5264158,-0.97625065,-1.4327309,1.2704806,-1.5872804,-2.2549143,5.1855454
5,4.97303,2.287708,1.9138039,-1.8938451,-1.247243,-0.59602684,-0.3760625,-2.7260199,-4.5900035,6.651995
5,4.1929283,1.1523097,0.37680748,-1.2066526,0.41397268,-0.0771935,-0.5260042,-2.864452,-1.6150773,5.431752
5,-0.068008065,0.7314178,0.48527932,-1.1156584,0.8006326,-1.5919361,-1.9006783,0.6247733,-2.1698346,0.112889886
5,0.19469085,0.067485034,0.21996748,-0.061843514,0.59029007,-1.1628239,1.3789537,-1.98144,-1.4506255,2.9127753
5,0.8236258,-0.47588804,0.1031026,-0.2501574,0.46337035,-0.8057215,-0.43179452,-1.3039808,-0.18988425,1.0265504
5,3.4657204,-0.23656225,0.3959145,-2.2671292,1.4140095,-2.2410803,2.5579505,-3.2091289,-0.7667582,4.37366
5,3.4416485,0.16115454,0.047583103,-0.41257006,-0.40905315,-3.985084,-0.09599006,-4.0575113,-2.686369,3.1564822
5,4.276901,1.7804644,-0.2567529,-4.0284514,-0.23918307,-1.8992478,0.6047305,0.0061053038,-2.2851071,6.0210996
5,4.187184,0.5327598,-0.9798782,1.3297193,0.07186992,-2.874082,0.5908898,-4.047547,-4.087216,6.3894606
5,5.0134883,1.5187006,-0.51997936,-1.4832273,0.068446964,-0.5440836,0.26303238,-3.5738878,-4.1297684,5.071668
5,0.1927456,-0.30249795,1.4852096,-1.0460327,2.2601616,-1.1647335,0.24362125,-0.532169,-0.6044854,1.5776483
5,-2.4216108,1.0714674,-0.86211336,0.88033175,2.3701298,0.8899702,0.4381361,1.6305248,0.1377554,-1.7552973
5,1.3372288,-0.7767717,-0.18310097,-2.546922,0.07813744,-1.739342,3.1136053,0.4856274,-2.6230931,2.9794087
5,1.0367469,-0.5249158,-0.2635351,-0.082313806,-1.1104965,1.1092442,-0.063154355,-0.8919882,0.11035919,2.2731695
5,-0.13623294,-0.74148375,1.4716451,-0.9307846,-0.86964405,0.15664172,0.9742424,1.2989155,1.0133355,-2.068654
5,-0.21491423,0.8761163,-0.14992759,-1.9519641,3.1707103,3.9204812,-0.8800844,0.38790584,-0.5657466,0.93650097
5,1.1111352,0.5249888,-0.4415772,-0.79483616,-1.2634226,-0.44670328,1.8088808,-1.3445601,-2.321444,2.513659
5,3.4225326,1.2267346,-0.54375976,-1.1946822,2.0693767,-1.8473706,-0.38966823,-2.7510426,-2.3429186,4.402642
5,3.5192306,0.55282795,1.3494917,-1.1080474,-0.005033374,-1.7727766,-1.705514,-2.02918,-2.1330843,4.3106093
5,4.176505,0.41817218,1.1216831,-3.0038965,0.8015088,-2.449884,-0.09599483,-1.7288992,-2.4990492,3.8916626
5,3.6127234,1.108655,1.0294864,-0.88318485,-0.8924338,-1.6780288,0.5947766,-0.97449636,-2.2029433,5.0748806
5,2.3310905,-0.1887371,-1.4356445,0.8259472,0.99019486,1.398916,-1.1543216,1.8791392,-0.89157575,-0.1625306
5,0.044794977,-0.35149738,0.7191112,-0.4690729,0.21505797,-0.7000364,-0.35342538,-1.5361439,-0.43482357,3.552453
5,0.341135,-1.5746213,1.91048,-0.6952361,-0.17534673,-2.018266,0.22248927,-0.82198536,-1.7419747,-0.97557104
5,1.0815407,1.5795654,0.5455646,-1.6913688,-3.7716,2.1338077,-0.6270494,-0.28922805,-0.88187706,2.3120337
5,-2.9257517,-0.6597066,0.13231432,-0.24067383,0.4276759,-1.5593534,1.0824803,0.3992797,-0.84216386,1.3947295
5,2.1385322,0.6242097,1.5576448,0.58618104,2.1529303,-3.768109,1.6128316,-4.6729584,-4.580207,3.2414017
5,3.3275075,1.0491517,0.41267818,0.7274353,-0.1537654,-1.3403616,0.31421956,-2.9451683,-1.2406341,5.6587024
5,-1.7388783,-2.1650782,-0.25993586,0.31827807,1.0831758,1.2640187,-0.33103067,1.9837852,-0.2967633,1.2259097
5,3.3332553,-0.68475795,-0.526383,-2.1563773,-0.46236363,-0.65383637,0.17922854,-1.9016877,-1.7845709,6.0469685
5,3.6685367,0.21970701,0.917674,-1.6348677,-1.5887859,-1.0616798,-0.30049515,-2.4313111,-1.6325895,4.797603
5,2.215548,1.031108,0.28067067,-0.82225037,1.3134525,-1.8490492,-1.0174173,-0.19713089,-0.43664455,2.9756207
5,2.0690737,2.3220055,0.59819245,-2.3014746,-0.40828556,-0.43202657,-0.14665851,0.18261838,-0.9465662,3.7060707
5,0.023588061,0.5617284,1.0166175,-0.29582185,0.9990037,-0.17761564,1.9255981,1.7144763,0.64503276,-1.5619357
5,-1.1310722,0.65067405,0.83639055,-1.6614223,0.8121556,-2.4134595,-0.5796251,-2.9417543,-2.1005828,2.9116259
5,0.07875526,-0.055355072,1.9222959,0.5205145,0.889717,-3.8635058,0.68271315,-2.6839488,-1.2878681,3.2353
5,-0.12608421,-0.9112792,1.5366282,-0.537989,-0.14385599,-1.6916375,1.4210708,-1.620221,-1.5347881,2.254321
5,4.7450986,2.7829065,0.19180563,0.024886966,-1.1156614,0.461921,0.4298164,-0.90154785,-0.60274607,4.453517
5,-2.2263155,1.2184665,0.3108835,-1.198922,-1.3586717,-1.1495962,-0.46354207,-0.8410635,-1.7221065,1.9970206
5,1.2040503,1.7909464,-0.47505754,-0.23066576,-0.36954713,0.74661213,1.2279534,-1.3480707,0.11634374,1.7849226
5,-0.3341658,0.582595,1.8961406,-0.21526283,-0.08060461,-2.7180226,-0.39464724,-1.4570022,1.7083538,3.2471218
5,-1.1049145,0.78025806,0.084875405,-1.7748777,0.40049714,-3.0452542,0.3187307,-3.4323351,-2.5858147,2.685924
5,3.7060165,0.65643567,0.4788141,-3.4221807,-0.43018517,-1.8083355,1.8266124,-0.7602648,-3.3866334,5.506606
5,4.2627773,1.1763638,0.56852436,-0.6529443,0.24113896,-2.4056973,0.12588358,-3.3445768,-1.609491,5.187115
5,1.4613078,1.4952791,1.23923,-0.6486231,-0.2999454,-1.4696095,2.4423106,-3.05851,-0.26600456,4.533917
5,0.75023794,0.015325546,-0.42168355,-0.48326614,0.22761145,0.32298145,0.5103247,-2.014391,-1.1102134,0.95899844
5,1.0390497,-0.26022026,-0.35289085,-0.55627173,1.2130173,-1.9328891,-0.9685228,-1.6446416,0.6933694,3.846703
5,1.8363307,1.4430515,-1.2225986,-0.8218013,0.8343506,0.56776136,0.786471,0.45154542,1.4700937,-0.3789407
5,0.9904938,0.86121273,0.16615182,-2.4716887,-0.15676524,-1.5537825,1.408771,-3.7741275,-2.2452044,3.1445646
5,3.206651,0.56604147,0.89228654,-1.0974436,-0.64437395,-1.0934205,1.2843466,-3.9819272,-0.24291539,4.3158
5,1.3024013,0.2544942,-2.1127882,-2.0424385,1.4790958,0.14025974,0.55893636,1.36356,0.11542079,3.205347
5,0.8702373,2.3502674,-0.26250947,-0.7219142,0.7149034,0.663193,0.21740636,-0.8099747,-3.4069648,0.83805823
5,0.82385606,-0.2821828,0.23327366,-0.68193465,-0.07048887,2.3863716,-0.7241169,0.24808963,-3.519511,1.324661
5,1.0132576,1.3348594,-0.15705317,0.23118734,4.4229236,0.51550794,-0.2583874,0.6150664,0.62603825,1.7946547
5,5.503509,-0.5750587,0.59168696,0.5148192,0.008638203,-2.9731643,0.73401797,-2.4586337,-1.8764628,2.0008225
5,-3.1138463,-1.6501099,2.7084312,-1.6518333,0.27243766,-3.0420651,-0.25278544,-4.77831,0.5401484,2.5270367
12,4.329941,-2.591916,1.5391153,1.5068135,-0.4110316,-1.0635498,0.75926435,-0.41599393,0.9249556,-1.7800641
12,1.0764502,-0.39304528,-0.47043172,-0.34051767,2.277391,-1.0269701,-0.040859595,-0.77439415,-1.8927689,0.4062609
12,0.08499272,-0.7465908,-1.6365875,1.1153332,-0.4986084,-1.0094657,-0.122048125,0.4746774,-0.33572358,1.961727
12,-0.4710436,1.6703075,-1.8118114,-0.5925857,0.2941522,0.7363447,0.6651385,-0.756855,0.24613097,1.2512659
12,-2.3659139,0.2939184,-1.6183091,-0.040095374,0.41183978,0.50457436,0.09320271,1.5376759,-0.6731291,-0.042046547
12,-4.640351,-1.0949421,-0.5148939,1.3512721,1.7549896,0.77344847,1.2121946,-0.33063084,-0.1786583,-2.5310068
12,-2.4578147,-1.2645327,-0.40478003,-0.28811058,2.3783305,-0.99365395,0.44580904,1.1722682,1.0033674,-4.299369
12,13.7610855,-2.0032744,0.15305623,0.49153686,-0.3663329,-0.025797248,0.98020816,-1.6093764,0.67325467,-4.0601816
12,-2.8644986,-0.4134855,0.7191475,0.05378416,-0.14690995,1.4004456,-0.2273823,1.3217542,1.9850743,-2.9261732
12,-2.233724,-2.0732827,0.2662835,0.8346394,-1.54262,-0.03152407,-0.5307889,-0.283756,0.04402721,0.22031474
12,3.436514,-0.899936,-1.2513719,-0.86957884,1.9731615,-0.028138936,-0.3115521,-0.7475854,0.3844947,-1.1749377
0,-4.774866,0.27033612,-1.2020296,6.5615635,-3.646484,-0.9276673,-1.0406351,1.9874524,2.6951385,-13.405913
0,-4.6776276,-0.07293099,0.85032123,6.3999515,-3.7676575,0.14340669,-0.32179815,3.449854,3.8716083,-12.278999
0,-5.3142085,-0.6038185,-0.5981602,6.7903376,-3.6042888,-0.16458976,0.28377205,1.5377952,4.9748726,-13.770441
2,0.37312365,-0.57954794,-1.7178364,1.3865407,0.04886958,0.31462204,-0.39862883,0.82370967,0.6916331,-4.6630836
2,1.7777755,-1.0085542,-1.2398701,-0.4643512,0.81723654,0.095167756,0.8742041,1.4409282,1.843999,-6.284624
2,-3.1601033,-1.0636945,0.14023075,0.2276288,0.48975676,0.041039705,0.7569399,0.122436166,2.2371447,-5.5545278
12,-5.7297244,-1.1783955,-0.9156793,-0.648752,-0.12711053,1.7874687,-1.1134496,0.8672905,2.6506248,-5.541442
12,5.8845396,-0.8407413,-0.53324914,-0.49471885,1.3217475,0.72935534,-0.3183135,-0.95934093,1.2489079,-5.997966
12,-1.9207106,-0.73732924,-0.22512601,-0.7021643,-0.55912143,2.4745584,0.22962973,1.8588779,2.4984539,-3.1092734
12,-0.5495517,-1.8039751,0.88619417,1.2718413,1.5027919,2.1786237,1.2873242,1.5980442,2.1079059,-5.2095737
12,-3.5731964,-1.1351279,-0.298279,0.7719435,-1.0139072,3.767866,1.0252101,2.8434794,2.2467144,-5.081625
9,4.0860796,1.8208709,-0.34088117,-0.57937324,-0.12124503,-1.6050297,0.35346586,-3.4919853,-2.2022893,3.6524012
9,3.5789108,2.554864,0.6106577,-0.99000853,-1.0084771,-1.8693014,0.5130991,-4.405353,-5.1608453,9.908748
5,5.875734,2.1353335,1.8669538,-2.6088996,1.0425794,-0.4342786,-0.14960074,0.017241955,-3.2087388,9.780388
5,6.8182826,2.630586,-0.059280872,-3.6957626,0.21726766,-2.3596287,0.26516807,-2.9447112,-4.3226504,10.018742
8,36.161343,-1.9732661,3.4098754,-2.0187802,1.5291055,-6.3257976,1.7717886,-4.1952066,-2.9314594,1.453584
5,0.54160523,0.3722959,0.60514355,-1.3020799,-0.036602974,-2.1246822,0.40843713,1.3590709,0.096191496,0.62557936
5,11.018748,1.2832582,-0.85544264,-2.1426105,0.34414837,2.9208615,-1.645207,-2.0843518,1.1020254,2.5310097
0,-1.6416258,0.010466456,-0.18640888,1.8611145,-1.6166012,-0.90732074,-0.6976822,-0.46297917,1.7794577,-5.565576
0,-1.696292,-0.6881833,0.6812717,3.3123538,-2.2002225,-0.15601125,-0.23624071,0.15854377,0.5113776,-5.6107836
5,5.1015043,0.2753607,2.165134,-2.3735533,-0.20364037,-3.2221875,0.62124044,-1.9249845,-3.9324102,10.094922
0,-2.4758666,0.5263647,-2.2531512,2.9731827,-1.5969532,-2.24017,0.21218657,-0.7819041,-0.088198066,-5.5669518
8,17.822721,-0.11347094,1.9235543,-2.8082495,0.11070454,-4.594316,1.5901809,-5.8667736,-3.2236042,5.5799475
5,4.396587,2.5908833,1.9000511,-1.36743,-0.48697907,-3.0061693,1.2479329,-1.7429236,-5.2964697,8.107654
11,3.8157117,-0.49303326,-0.43815196,-1.565809,0.2933066,0.9173455,-0.06245467,-0.9563767,-0.09795651,1.693922
5,4.620789,1.8704247,0.5920806,-1.7840188,-1.6145097,-2.7831082,0.90503764,-3.1733425,-1.4988472,7.4864483
0,-1.5682884,1.0094914,-1.4103125,0.9614017,0.7375637,-0.1624484,1.0514474,2.0650625,0.55373526,-0.30903593
0,-0.22225618,0.3212621,-0.64463586,0.8347492,0.61753106,0.9706813,-2.5068052,1.5127351,0.6220281,-1.8376055
5,5.741608,1.8109393,1.4735448,0.3455156,-0.15579464,-3.024052,1.6550696,-4.508626,-2.5423498,8.774292
5,5.239112,1.4295318,2.678177,-1.1271561,-1.4140571,-1.4515133,0.7655875,0.08368993,-2.993996,9.209946
2,5.282328,-0.95709693,-0.8647123,-0.66473186,1.0006666,0.47674686,1.970593,-0.5528327,0.02965387,1.9457154
2,-0.53348714,-0.4013597,1.3513682,-0.5343002,0.62343234,0.86706555,0.03172916,0.004840851,0.07592674,0.37312004
2,42.051716,-1.206351,1.0296165,0.23903131,2.0218515,-4.515962,2.5790544,-5.119744,0.3548692,-2.7884886
5,-2.6015134,-3.1966515,1.4966894,-1.0434004,1.3101968,-0.87847966,0.73329717,-0.4312711,-0.49271846,0.5918766
5,1.485869,-0.7873384,-0.11939931,-0.12192893,2.0378594,0.2027477,0.9999163,-0.4925623,-0.48184568,0.785398
0,-1.2866632,1.7404873,-0.7290621,3.523416,-1.6523718,0.8142066,-0.97676647,1.8075881,0.3250112,-5.7212443
3,-751.36914,-4.297573,2.009113,7.350189,0.9580109,-8.292034,2.890924,-7.2177267,0.9184851,-7.554595
5,73.918686,-2.20392,2.6584501,11.618705,0.34057444,-8.267221,3.0096388,-6.7510133,1.1545411,-8.438205
10,152.45706,-4.686917,2.0693033,-0.626809,1.2654386,-7.378169,2.4628236,-6.6568956,1.4291191,-6.756327
5,4.522709,1.5010774,1.429023,-1.26717,0.6927354,-1.4295821,0.2611702,-2.139904,-3.0950875,6.2896357
5,3.924632,1.105017,0.6355045,-2.0638824,0.55480874,-1.6695062,1.2956362,-3.5276697,-2.3738956,5.859196
5,5.4891315,0.87633747,0.9028049,-3.3342896,0.3158939,-2.4263906,1.4208608,-4.134594,-4.4369574,6.777256
5,4.4862976,0.46654466,0.9677393,-1.2070515,1.2913647,-2.5865803,0.96038556,-2.9541361,-5.158326,7.5082297
5,5.2207475,0.93153155,0.35535723,-1.2135458,0.5197803,-0.9583466,-0.48117217,-3.1740115,-3.8511791,8.270397
5,4.293979,0.26028454,-0.7618503,-1.9286509,-1.1853635,-2.2092013,-0.6891452,-3.2526262,-2.1428523,8.849657
5,4.2588825,1.3968297,1.0655308,0.44398332,1.8600659,-0.58540475,0.61241007,-0.7780409,-3.2388206,6.6411004
5,3.9498146,1.2369595,1.0746922,-1.0703876,-0.40662917,-1.5367918,2.1246521,-2.7707148,-3.7801592,8.591379
5,4.010016,1.8045061,-0.39682317,-1.0230145,-0.78011817,2.3211312,1.2879071,-2.2831092,-2.6957264,7.256816
5,4.23818,1.6343415,-0.092277884,-2.823647,-0.015847497,-1.6610804,0.11775905,-3.8016295,-5.369723,7.7609057
5,4.5212336,1.7280957,0.1299094,-2.4741454,-0.02145186,-3.1495633,0.47697395,-3.3560326,-3.898143,9.99579
5,3.4462361,1.8833523,1.9014418,-1.9636117,0.41520458,-1.8456162,1.3790634,-2.7251928,-5.166074,7.324833
5,4.033638,1.4982258,-0.34237802,-0.49698508,1.6863806,-2.9246435,0.8211091,-2.8900611,-3.0770857,7.1119523
5,5.9680634,0.99202067,2.3860621,-1.3012239,1.4313161,-2.1578348,0.53659165,-1.8006644,-2.386362,7.472962
5,4.233193,0.9995312,-0.14721483,-1.311348,-0.42260656,-2.150751,0.33530965,-1.1239544,-3.2318668,7.0098233
5,3.8323555,1.3166379,1.5702971,-1.5105548,1.8846562,-2.0993834,1.2457577,0.123016596,-5.669568,6.7006354
5,4.8733945,0.35642922,0.3325147,-2.9538627,-0.8729096,-2.6903124,-1.1149473,-4.8156033,-3.2387714,9.15597
5,4.014449,0.6547171,0.8961458,-2.874738,-2.1740074,-1.4324135,0.28175268,-0.41539216,-4.993606,7.370763
5,4.668524,0.70358276,0.026049435,-0.8634816,-0.21871704,-0.37481713,-0.7915976,-2.4435823,-4.5205607,9.333276
5,5.3279595,2.0141602,0.6259322,-1.7733549,1.2108635,-0.755008,1.8064731,-2.0555081,-3.8820267,8.0458765
5,4.387594,2.1601593,0.8224989,0.038007498,-0.9130224,-2.341384,0.26006296,-2.387575,-3.3658264,8.744089
5,4.247553,1.6394916,-0.4397183,-1.2754028,0.17219168,-2.300955,0.3754442,-2.588131,-3.2817802,8.220275
5,5.1389146,2.5120978,1.2209294,-1.1085917,-0.829015,-0.7770792,1.544869,-0.702188,-2.520722,7.7295904
0,-0.97707397,-0.3399117,0.120137304,0.5013628,-1.0965278,0.7129007,-0.37670547,1.3290973,1.1053809,-3.3149257
0,-1.0634297,0.90895367,0.41659963,2.2719784,-1.0339096,0.10360238,-0.87789226,1.5184569,2.7195745,-4.497694
8,13.484604,0.0012185574,1.7093769,-1.8539667,1.7561415,-4.4516025,0.9305438,-4.6571608,-2.7065864,4.1087413
0,-0.6006947,-1.5312254,-1.6707307,0.813175,-0.15554291,1.5986663,-1.2239349,1.6774174,1.3425114,-0.8710089
0,-1.7810891,0.86295784,0.9133432,2.9377508,-1.6366603,-0.63219213,-1.8139957,1.5707879,1.6171415,-5.55913
8,14.610828,-0.53187966,2.6308844,-3.9433773,0.99108195,-4.355797,1.7998503,-5.378956,-5.070359,3.3752773
0,-0.71851116,0.5629151,-0.12708727,1.7395087,-0.9274851,1.7369112,-0.17609048,2.4787173,0.93995506,-4.3887205
7,24.162079,0.3201746,2.5877318,1.8874867,1.749246,-3.229235,0.9526166,-2.9933858,-3.2037559,2.406383
0,-0.3685075,0.639255,0.50967586,2.1565785,-0.21491656,1.7295557,-0.16903311,2.6608152,-0.714316,-1.6624078
7,3.9079323,-1.5894275,1.7100743,-1.2493265,1.6088212,-1.4859933,0.81196994,-1.2172812,-0.25885403,3.0695307
8,4.0733624,-1.5065188,-0.024144411,0.7755538,1.4778416,-5.639181,1.1366663,-3.2410057,-3.3596144,5.3170476
0,-1.2169865,0.081837356,-0.9916403,3.0071106,-3.1541986,0.14721975,-0.7526192,0.37285984,2.0048978,-3.4870756
0,-1.135889,1.6439033,0.4110495,1.6612816,-1.109385,1.8302008,-2.1223302,2.4829092,1.5879486,-5.440027
0,-0.5820187,1.1930858,-0.72247577,2.900754,-1.6083245,0.89278007,-2.7674422,1.4916449,-0.7137916,-5.0802803
0,-0.90692127,1.2498763,-0.80653256,1.5265541,-1.0411758,-0.030716777,-1.5512285,1.5855958,0.50822645,-3.495119
8,23.787457,-1.8805082,1.0105819,-4.078801,0.94530004,-4.4094543,1.7128465,-4.1072125,-2.2879384,3.3643448
0,-1.680614,-0.94679266,7.028486,3.9630682,-1.7985739,-0.109921485,-0.56884694,0.1999253,-5.094823,-4.5561543
0,-0.70810354,0.7167351,1.5975121,2.096232,-1.8184952,1.0734831,-2.860147,0.5026367,1.620936,-5.8794146
8,-0.57232606,-0.48191398,0.5692327,-3.310444,3.2983944,-3.0865076,0.8569158,-4.881212,-1.9341397,4.1593766
4,-1.1440377,0.40076715,-0.5261658,2.6600268,-3.7648802,1.4188921,-1.4150932,2.6719773,0.96578634,-5.084464
8,2.1147351,-0.012106061,0.8950214,-1.6105727,0.64188945,-0.8058281,0.7440189,-5.6521773,-2.5830834,5.1443524
4,-1.298591,-0.13978958,-0.04208181,2.3288813,-1.4463234,0.34902728,-1.249872,0.8654294,0.16227263,-5.492155
8,-7.667542,-1.4298463,0.61554116,0.775782,3.6839998,-2.9546163,2.0975738,-4.499867,-3.029326,3.196452
0,-2.2282844,-0.8513305,-1.1785805,2.194458,0.4224217,-0.95095617,1.021801,-2.5318646,2.4103317,-3.1032043
4,-1.4134175,1.5766532,-0.11049059,2.0673788,-1.6962327,0.049040418,-0.77884436,0.61507535,1.2060661,-5.6478186
4,-1.3666937,2.1805732,-0.720169,2.4451914,-1.0232,-0.2173487,-0.30460292,1.9901958,0.0022094846,-4.650318
8,2.198001,-0.8542968,1.4572365,0.6702349,3.31087,-2.4860432,1.1922358,-3.344961,-3.6439009,3.959704
0,-1.5918497,1.4111066,0.6476177,3.6151104,-1.7635045,-0.31870204,0.31416017,-2.0369537,0.65420604,-3.5051594
4,-1.2985002,1.0218563,-0.12300461,1.9666815,-2.0234513,0.848974,0.09801412,1.6390605,1.8273753,-3.6569285
4,-1.1333492,2.0989015,0.70777595,2.9243786,-1.2238605,-0.22505865,0.027567983,2.5469522,0.51931185,-7.21288
0,-0.99707866,1.382849,2.623324,2.9252362,-0.7776083,0.81756264,-0.4471847,0.66627026,2.1855035,-4.414206
4,-1.0897336,0.2805128,1.110174,3.229731,-1.7782557,0.96780866,1.185671,0.35533923,0.67785007,-3.1041036
8,-1.9559911,-0.40388173,0.45138574,0.75288177,0.3346864,-7.1157236,0.52723455,-2.3571143,-2.7573934,4.9042854
4,-0.4312498,0.79862547,0.44061598,2.921619,-0.8714442,1.1550577,-4.0369596,2.9295845,1.7070829,-3.3336692
4,-0.51073897,-0.3073754,-1.4884708,1.2947035,-0.55608654,1.0305339,-2.4197578,1.6918027,-0.12658489,-2.5849493
4,-1.4564294,2.6115963,0.16945387,4.2481103,-1.833406,-0.17991713,-0.79542893,0.5149143,0.052206278,-4.498644
6,6.358724,0.73764807,-0.585316,-2.411869,1.5361534,-1.7527896,1.2521977,-1.7711635,-2.1974032,0.36864018
0,-0.51076555,-0.5246929,0.7776662,0.8947488,-1.1707181,1.1158241,0.9952576,1.8601762,0.75653213,-1.9589502
0,-0.3612528,-0.2790591,-1.5224147,1.6455164,-0.21612018,0.7210971,-1.4087486,2.4310446,-0.0029286146,-4.3773623
0,-0.72206044,-0.042593017,-1.8494227,1.0240414,-0.98287404,1.5966631,-0.17553645,2.1923203,-0.08429015,-1.8256115
0,-0.68821883,0.7139444,-1.0855391,1.6318805,-0.15935275,2.509752,-1.1835179,1.1024276,1.6723716,-1.3364031
0,-0.25381672,-0.6831583,-0.5957665,1.9896047,0.47731593,2.5724366,-1.5124466,2.617286,1.3213872,-1.5571278
0,-1.6912723,-0.014449269,-1.0546987,-0.84935296,1.3437419,-0.74994993,-0.734005,1.3119088,0.6617258,-1.6234778
0,-4.3022604,-0.67803067,-2.6611419,1.9146326,-1.0379246,0.121029854,0.97705734,-0.3741702,2.094174,-2.489526
