y,z0,z1
5,-29.365929,-10.474848
9,-29.748238,-4.982924
5,-28.832855,-9.729126
9,-29.649889,-5.771016
5,-29.475973,-10.1599045
9,-29.25664,-6.8653903
5,-29.18472,-9.909617
9,-29.17883,-4.753598
5,-29.42952,-10.023167
9,-29.418488,-7.20315
5,-29.022314,-9.955116
9,-29.293997,-9.564768
5,-29.215673,-10.684712
5,-29.424057,-10.208416
5,-28.88071,-10.042089
9,-29.471825,-9.726295
5,-29.451487,-9.99125
5,-29.2268,-10.198426
5,-29.192823,-10.24992
9,-28.912252,-9.626416
5,-29.127167,-10.290735
5,-29.560274,-9.941168
5,-29.14591,-10.318287
9,-29.448309,-9.614608
5,-29.19187,-10.405247
5,-29.407166,-10.039973
5,-29.276066,-10.027625
5,-29.443476,-9.982437
5,-29.225866,-10.438712
5,-29.47119,-10.035812
5,-29.382639,-10.025145
5,-29.306368,-9.508413
5,-29.430672,-10.33337
5,-29.148483,-9.925266
5,-29.187086,-10.224446
5,-29.245058,-10.142591
5,-29.328093,-10.22176
5,-29.265373,-10.328808
5,-29.170795,-10.65844
5,-29.404505,-9.799105
5,-29.241264,-10.462339
5,-29.42411,-10.412912
5,-29.329306,-10.121794
5,-29.41958,-9.898227
5,-29.53942,-10.333756
5,-29.356247,-10.285823
5,-29.464533,-10.345317
5,-29.340399,-9.971727
5,-29.431337,-10.377706
5,-29.344498,-9.808141
5,-28.804283,-10.4259615
5,-29.600626,-9.729509
5,-29.1303,-10.314832
5,-29.257242,-10.264348
5,-29.22655,-10.271443
5,-29.437738,-9.955434
5,-29.019407,-10.515633
5,-29.159552,-10.250286
5,-29.010942,-9.697586
5,-29.117178,-10.098124
5,-29.292032,-10.005334
5,-29.310524,-10.244003
5,-29.4413,-10.31489
5,-29.501995,-9.770274
5,-29.523205,-10.591621
5,-29.179327,-10.089314
5,-29.27114,-9.911515
5,-29.248707,-9.81754
5,-29.50869,-10.728594
5,-29.417288,-9.516496
5,-28.94004,-9.780325
5,-29.410336,-10.224305
5,-29.139101,-10.303467
5,-29.37266,-9.751553
5,-28.770588,-9.552342
5,-29.312325,-9.375833
5,-29.546831,-10.088846
5,-29.548906,-9.834048
5,-29.2541,-9.668853
5,-29.35467,-9.750652
5,-29.23505,-10.4333725
5,-29.575142,-9.751372
5,-29.24819,-8.860074
5,-29.197008,-9.64812
5,-29.575523,-10.402473
5,-29.382433,-9.284981
5,-29.205324,-8.9195175
5,-29.262531,-9.49103
5,-29.54543,-9.835177
5,-29.55608,-8.88599
5,-29.413424,-9.749517
5,-29.545238,-9.941175
5,-29.453365,-8.286541
5,-29.190912,-9.299159
5,-29.384222,-9.598798
5,-29.395746,-9.411126
5,-29.39584,-9.278439
5,-29.603292,-9.473228
5,-29.12879,-10.153659
5,-29.24655,-9.693205
5,-29.362597,-9.111465
5,-29.45297,-9.638225
5,-29.239555,-10.555781
5,-29.477459,-9.819708
5,-29.347738,-8.52302
5,-29.161661,-9.860394
5,-29.47329,-10.669359
5,-29.302645,-10.313138
5,-29.298473,-9.263442
5,-29.447584,-9.897619
5,-29.167734,-10.435399
5,-29.317497,-10.242145
5,-29.27345,-10.266975
5,-29.021852,-9.761661
5,-29.210436,-10.677322
5,-29.10317,-9.661916
5,-29.117016,-10.329296
5,-29.534721,-9.992149
5,-29.426065,-10.136073
5,-29.201675,-10.37591
5,-29.035376,-9.777692
5,-29.310009,-10.100883
5,-29.228758,-10.275012
5,-29.229433,-9.97963
5,-28.985363,-9.885467
5,-29.684832,-9.807303
5,-29.137646,-9.968156
5,-29.058939,-10.03567
5,-29.28965,-9.7074375
5,-29.314137,-10.44088
5,-29.410213,-10.341027
5,-29.435793,-9.930153
5,-29.099445,-9.6371765
5,-29.279541,-10.262647
5,-29.617823,-10.078389
5,-29.348785,-10.108438
5,-29.442122,-9.837437
5,-29.299267,-9.912613
5,-29.352156,-7.9515557
5,-28.85519,-9.871451
5,-29.152525,-9.602671
5,-29.413927,-10.205016
5,-29.689018,-9.046887
5,-29.446007,-9.711636
5,-29.312567,-9.6263485
5,-29.531286,-10.144549
5,-29.62519,-8.342363
5,-29.112494,-9.831357
5,-29.41844,-9.70619
5,-29.359344,-10.8439455
5,-29.19019,-7.961057
5,-29.068504,-9.99231
5,-29.249153,-9.701032
5,-29.658094,-9.928218
5,-29.496311,-7.9809184
5,-29.061687,-10.357452
5,-29.20863,-9.846105
5,-29.254055,-10.190313
5,-29.209908,-10.6624155
5,-29.351292,-9.929257
5,-29.098917,-10.031175
5,-29.37415,-9.666324
5,-29.23959,-10.089763
5,-29.475227,-9.818532
5,-29.409914,-9.6037445
5,-29.399252,-10.404762
5,-29.357958,-10.25956
5,-29.550245,-9.8171
5,-29.270897,-9.891348
5,-29.149792,-10.167241
5,-29.611412,-10.301089
5,-29.300322,-9.628828
5,-29.399961,-9.786126
5,-29.227854,-9.679027
5,-29.331514,-10.293116
5,-29.312405,-9.783542
5,-29.460806,-9.291061
5,-29.314991,-8.763717
5,-29.34215,-10.45553
5,-29.338629,-9.577564
5,-29.154688,-10.068371
5,-29.011738,-8.973304
5,-29.17403,-10.242902
5,-29.141665,-9.818507
5,-29.432232,-9.744066
5,-29.775269,-8.350514
5,-29.34619,-10.138353
5,-29.154833,-9.858526
5,-29.442677,-9.70906
5,-29.300482,-10.052543
5,-29.21488,-9.92957
5,-29.647837,-9.756947
5,-29.33479,-9.337419
5,-29.410248,-9.289836
5,-29.308945,-10.251907
5,-29.391306,-9.549741
5,-29.30796,-9.477622
5,-29.278246,-9.13555
5,-29.350527,-10.265375
5,-29.394178,-9.69984
5,-29.290854,-9.858024
5,-29.237448,-9.193134
5,-29.722647,-9.889065
5,-29.476921,-9.843625
5,-29.406233,-9.51686
5,-29.317568,-9.097989
5,-29.279083,-10.070008
5,-29.54,-10.181845
5,-29.385332,-9.400126
5,-29.342907,-9.869107
5,-29.383055,-9.910968
5,-29.24975,-10.102129
5,-29.380564,-9.062835
5,-29.216959,-10.2429085
5,-29.420315,-10.040507
5,-29.546928,-10.494402
5,-29.467121,-9.7486725
5,-29.371006,-10.3984375
5,-29.12477,-10.4800625
5,-29.631208,-10.053602
5,-29.318253,-9.963065
5,-29.42824,-9.955477
5,-29.343063,-10.283073
5,-29.190674,-9.414872
5,-29.535542,-10.290971
5,-29.362047,-10.42309
5,-29.343111,-9.926896
5,-29.095358,-10.172374
5,-29.478786,-10.301286
5,-29.387749,-10.572794
5,-29.239143,-10.433841
5,-29.036512,-9.462044
5,-29.23459,-9.896716
5,-29.366852,-10.335858
5,-29.43325,-9.83202
5,-29.243471,-9.227086
5,-29.39201,-10.223241
5,-29.68822,-10.315351
5,-29.234823,-9.871614
5,-29.061348,-10.22147
5,-29.24644,-10.447126
5,-29.128056,-10.050891
5,-29.21898,-10.176023
5,-29.458485,-10.162858
5,-29.442448,-10.213892
5,-29.336275,-10.107209
5,-29.357393,-10.006819
5,-29.486795,-10.202775
5,-29.5095,-10.391268
5,-29.339087,-10.349681
5,-29.50186,-10.248435
5,-29.329025,-9.808651
5,-29.15538,-10.221476
5,-29.643066,-10.016348
5,-29.217564,-10.074576
5,-29.196817,-10.366772
5,-29.231775,-10.176494
5,-29.421257,-9.8579855
5,-29.403645,-10.325571
12,-29.77877,-1.0790747
12,-29.488031,-1.0465415
12,-30.024858,-1.0420383
12,-29.289051,-1.1044016
12,-29.419992,-0.9564524
12,-29.093336,-1.0405136
12,-29.296537,-1.0907681
12,-29.648542,-1.1014507
12,-29.604784,-1.1532667
12,-29.491415,-1.0407746
12,-29.610928,-1.0309067
12,-29.71542,-1.0544271
12,-29.456415,-1.0766758
12,-29.797333,-1.0120436
12,-29.900515,-1.0026889
12,-28.604311,-1.0836612
12,-29.632587,-1.1061307
12,-29.689842,-1.0367486
12,-29.74879,-1.1012928
12,-29.28832,-1.0884258
2,-29.195288,-4.4284444
2,-29.274303,-4.1615825
2,-29.18935,-4.007051
2,-29.369717,-3.9558861
2,-29.865574,-4.2781577
2,-29.631372,-4.714317
2,-29.236128,-4.1012416
2,-29.407576,-3.8484142
2,-29.465508,-4.1829
2,-29.113354,-4.010424
2,-29.529291,-4.0687804
2,-29.590528,-4.2828846
2,-29.62635,-3.7149072
2,-29.385494,-3.9094925
2,-29.50608,-4.0724077
2,-29.418053,-4.5240173
2,-29.293453,-3.951389
2,-28.891317,-4.065137
2,-29.648445,-3.8202155
2,-29.158691,-3.8959749
2,-29.511051,-4.144933
2,-29.332207,-4.381957
2,-29.307806,-4.1770515
2,-29.29333,-4.2845855
2,-29.699371,-4.242132
2,-29.697266,-3.9763002
2,-29.428131,-4.1001062
2,-29.204515,-4.3579736
2,-28.934649,-3.9991927
2,-29.73163,-3.9381597
12,-29.53404,-1.151077
12,-29.45282,-1.1618595
12,-29.606838,-1.1834052
12,-29.435703,-1.0835897
12,-29.572271,-1.1542563
12,-29.562258,-1.0591474
12,-29.743605,-1.1341008
12,-29.41625,-1.1439089
9,-28.947248,-8.926256
9,-29.344416,-8.679103
9,-28.895369,-8.3953905
9,-29.014751,-7.4635615
9,-29.379272,-8.481114
9,-29.128475,-8.769234
9,-28.838318,-9.11203
9,-29.458813,-7.8366065
9,-29.534748,-8.375514
9,-29.413733,-9.25709
9,-29.734747,-9.718885
9,-29.217175,-9.376384
9,-29.112621,-10.159482
9,-29.237654,-9.923961
9,-29.456789,-9.74268
9,-29.613987,-9.439821
9,-29.241314,-9.66847
9,-29.297098,-9.556191
12,-29.55696,-1.1318197
12,-29.539764,-1.0721611
12,-29.42408,-1.1916704
12,-29.667482,-1.1145585
12,-29.549784,-1.0940783
12,-29.540577,-1.0988678
12,-29.419262,-1.0856701
12,-29.718199,-1.1823082
12,-29.286201,-1.1526346
12,-29.542114,-1.1546247
9,-29.358198,-9.614806
9,-29.286623,-10.013721
9,-29.272774,-9.979702
9,-29.385132,-9.886201
9,-29.711578,-9.869535
9,-29.351562,-9.2852
9,-29.467684,-9.982798
9,-29.090586,-9.891414
9,-29.446718,-9.58519
11,-29.538153,-1.6720914
11,-29.632362,-1.1298162
11,-28.862785,-1.6281594
0,-29.666515,-1.1864485
0,-28.856909,-1.129091
0,-29.687101,-1.3289789
0,-29.50356,-0.87099224
0,-29.755327,-1.0271455
12,-29.700796,-1.1159358
12,-28.550419,-1.2066709
12,-29.416958,-1.1331705
12,-29.799261,-1.1323743
12,-29.596281,-1.1362213
12,-29.237772,-1.1250741
12,-29.754599,-1.143115
12,-29.3358,-1.1400133
12,-29.329195,-1.131835
12,-29.914135,-1.1220564
9,-29.138573,-9.907333
9,-29.377865,-9.148964
9,-29.58463,-9.953477
9,-29.233597,-9.385067
9,-29.507366,-9.771489
9,-29.300156,-9.706104
9,-29.437904,-9.0856695
9,-29.316544,-9.012889
9,-29.494272,-7.3495965
9,-29.09353,-8.912284
9,-29.288044,-8.490798
9,-29.470295,-9.282061
9,-29.065542,-8.578119
9,-29.308891,-9.416053
9,-29.16198,-8.403104
9,-29.260048,-8.967449
0,-29.50027,-1.3233962
0,-29.284382,-1.4370335
0,-29.714342,-1.0112462
0,-30.00652,-1.3134688
0,-29.651798,-1.1151965
0,-29.527037,-1.0636206
0,-29.49779,-0.9119424
0,-29.584368,-1.1295326
0,-29.62797,-1.0875666
0,-30.015919,-1.0503893
9,-29.270586,-9.267528
9,-29.171963,-9.495838
9,-29.231834,-9.639031
9,-29.620283,-10.01343
9,-29.161863,-9.938514
9,-29.518507,-10.09951
9,-29.393112,-9.844951
9,-29.593927,-9.575922
12,-29.716888,-1.0916026
12,-29.40433,-1.1921566
12,-29.719185,-1.1418002
12,-29.566742,-1.1952235
12,-29.600666,-1.307522
12,-29.554022,-1.0957286
12,-29.36534,-1.1560247
12,-29.3627,-1.1103828
12,-29.354677,-1.0997125
12,-29.250994,-1.1952094
5,-29.199036,-9.683418
5,-29.348354,-10.501296
5,-29.244858,-10.486322
5,-29.439999,-10.203706
5,-29.678577,-10.268726
5,-29.512857,-10.36838
5,-29.373785,-10.268334
5,-29.508232,-10.352616
5,-29.41019,-10.307352
5,-29.612492,-8.700179
5,-29.46264,-9.062848
5,-29.67082,-8.842927
5,-29.636812,-8.803929
5,-29.546967,-8.823681
5,-29.499565,-8.611688
5,-29.624815,-9.059831
5,-29.423277,-8.813975
5,-28.852917,-8.584957
5,-29.05544,-8.333048
5,-29.210615,-8.401379
5,-29.597382,-9.031499
5,-29.460766,-8.072327
5,-29.414558,-8.305462
5,-29.542501,-8.969921
5,-29.618221,-8.2073555
5,-29.395306,-9.271607
5,-29.52393,-9.000063
5,-29.36789,-8.592708
5,-29.36286,-9.109901
5,-29.195189,-8.860465
5,-29.102486,-8.869958
5,-29.300259,-8.972167
5,-29.488281,-8.823589
5,-29.454187,-9.246236
5,-29.205368,-8.591852
5,-29.685713,-10.523396
5,-29.791256,-10.549658
5,-29.245718,-10.639292
5,-29.5474,-10.47427
5,-29.631788,-10.57397
5,-29.27117,-10.304255
5,-29.365505,-8.838575
5,-29.009693,-8.160989
5,-29.60172,-8.883127
5,-29.31666,-8.675397
5,-29.59848,-8.103506
5,-29.25459,-9.616257
5,-29.37777,-9.704428
5,-29.608027,-9.784501
5,-29.399912,-9.848786
5,-29.237291,-9.950178
5,-29.422117,-10.079393
5,-29.57431,-6.524051
5,-29.89648,-9.9221735
5,-29.373493,-9.981383
5,-29.249588,-10.024173
9,-29.23741,-9.798598
9,-29.457047,-9.90007
9,-28.995775,-9.782467
9,-29.187128,-10.480532
9,-29.323483,-10.069571
9,-29.42076,-10.190855
9,-29.377247,-9.645137
9,-29.266745,-9.834516
9,-29.18621,-9.936801
9,-29.26183,-9.783475
9,-29.379307,-9.360533
9,-28.892338,-9.278805
9,-29.258297,-9.243931
9,-29.422308,-9.206256
10,-29.358402,-1.4024259
10,-29.334469,-1.2607954
10,-29.66857,-1.214118
10,-29.737352,-1.3076891
10,-29.597223,-1.2220252
11,-29.449566,-1.0730555
11,-29.443436,-1.2312357
11,-29.323683,-1.0739304
12,-29.644297,-1.1107558
12,-29.945072,-1.0999719
12,-29.497364,-1.11958
12,-29.503286,-1.060145
12,-29.457209,-1.1706642
11,-29.399834,-1.0834376
12,-29.661207,-1.0272216
11,-29.547318,-1.0478297
10,-29.651218,-1.3581505
10,-29.628233,-1.2026308
10,-29.52065,-1.2570637
10,-29.507797,-1.1702998
10,-29.558146,-1.2051637
3,-30.07612,-1.4193326
0,-29.546402,-1.2647011
0,-29.409393,-0.8348554
0,-29.371727,-1.3184738
0,-29.199593,-0.9292924
0,-26.069407,-0.6896643
0,-27.803204,-0.7150801
5,-28.371834,-10.631215
5,-28.844908,-10.132111
2,-27.847475,-3.5759788
11,-29.122065,-0.94872284
5,-29.47133,-2.9787962
5,-29.31059,-3.3109453
5,-29.644333,-3.7581766
5,-29.81715,-2.8551245
5,-29.182133,-2.863717
0,-29.541079,-1.1201674
0,-29.631054,-0.8259933
0,-29.666033,-1.201468
0,-29.263004,-0.9852899
0,-29.77156,-1.171126
0,-29.420597,-1.126629
0,-29.700603,-0.94795746
0,-29.654644,-1.3324622
0,-29.554455,-1.1503061
0,-29.485369,-0.60386074
0,-29.44434,-0.8914495
0,-29.606428,-0.8360038
0,-29.670235,-0.8282645
0,-29.963491,-0.8660502
0,-29.82243,-0.7161796
0,-29.479473,-1.2048014
0,-29.300291,-1.0012162
0,-29.427383,-1.1477693
0,-29.586433,-1.0672104
0,-29.696507,-1.002916
0,-29.440063,-0.99950296
0,-29.352087,-1.2083997
0,-29.671448,-1.0988201
0,-29.586124,-1.1258109
0,-29.452005,-0.94268733
0,-29.528482,-0.9843649
0,-29.172956,-1.052337
0,-29.763344,-0.9854662
0,-29.493864,-1.0765908
0,-29.74205,-0.9716306
0,-29.626637,-0.9755091
0,-29.66875,-0.87078315
0,-29.637255,-0.9800715
0,-29.686983,-0.771702
0,-29.9058,-0.87960553
0,-29.361273,-0.90711373
0,-29.758078,-1.0653642
0,-29.749577,-1.021919
0,-29.576166,-1.3184855
0,-29.560104,-1.1606793
0,-29.883596,-0.8986854
0,-29.413479,-1.162437
0,-29.564121,-1.304894
0,-29.741106,-1.3123636
0,-29.754917,-1.4267424
0,-29.706566,-1.0817527
0,-29.444565,-1.1588459
0,-29.47836,-1.0521376
0,-29.722355,-1.0707254
0,-29.625528,-0.7652991
0,-29.769287,-1.3689898
0,-29.62382,-1.1336844
0,-29.76346,-1.0705132
0,-29.50438,-0.920491
0,-29.452854,-0.98167765
0,-29.669744,-0.84217757
0,-29.3568,-1.0889292
0,-29.871304,-1.4660488
0,-29.659374,-1.3686972
0,-29.484135,-0.9583691
0,-29.586855,-0.7937698
0,-29.541801,-1.1659002
0,-29.736778,-1.4681052
0,-29.672901,-0.829729
0,-29.462723,-0.89824533
0,-29.594915,-0.8106988
0,-29.597235,-0.95742714
0,-29.923939,-0.76675886
0,-29.59781,-0.9368504
0,-29.758692,-0.92668647
0,-29.486998,-1.269965
0,-29.777355,-1.1312205
0,-29.695955,-1.0975732
0,-29.12216,-0.8838184
0,-29.777882,-0.8869543
0,-29.768045,-0.9725964
0,-29.887362,-1.0823948
0,-29.627571,-1.126812
0,-29.51215,-0.94713277
0,-29.455185,-1.0836376
0,-29.680378,-0.9518054
0,-29.759253,-1.1172687
0,-29.320074,-0.88412553
0,-29.823864,-0.8112887
0,-29.552616,-0.9210247
0,-29.594341,-0.98648715
11,-29.610493,-2.4554355
11,-29.242924,-2.3700655
11,-29.572882,-1.8012588
11,-28.786177,-2.1775746
11,-29.344246,-2.3154147
11,-29.397293,-2.3313212
11,-29.375278,-2.1736631
11,-29.514223,-2.1023376
11,-29.376028,-2.6612105
11,-29.381958,-1.952282
11,-29.425543,-2.0768917
11,-29.748577,-1.9822174
11,-29.27437,-2.4850404
11,-29.466846,-1.7046012
11,-29.645382,-2.1945956
11,-29.736532,-1.7392033
11,-29.444645,-2.1336715
11,-29.822304,-2.255621
11,-29.363092,-1.8456668
11,-29.6953,-2.172656
11,-29.587873,-1.9457552
11,-29.605331,-2.2498112
11,-29.444101,-1.8455656
11,-29.598007,-1.7816594
11,-29.487675,-2.2930384
11,-29.44171,-2.3666267
11,-29.349262,-2.1036336
11,-29.585245,-2.4544802
11,-29.837852,-1.7868357
11,-29.091267,-2.0516214
11,-29.541931,-2.509759
11,-29.669304,-2.2893505
11,-29.409004,-2.3495138
11,-28.711327,-1.7314258
11,-29.597853,-2.1558087
11,-29.355753,-2.2444675
11,-29.445929,-2.0592463
11,-29.893389,-1.5740726
11,-29.47577,-2.605792
11,-29.214981,-2.138262
11,-29.734663,-2.0265365
11,-29.488886,-2.2591472
11,-29.148413,-2.054006
11,-29.179167,-2.1786995
11,-29.645493,-1.8682752
11,-29.331064,-2.2863057
11,-29.427534,-2.1038308
11,-29.310446,-1.9338888
11,-29.741896,-1.9733592
11,-29.58732,-2.4149091
11,-29.396542,-1.4453654
11,-29.6237,-2.0523946
11,-29.370358,-2.140642
11,-29.552465,-2.267668
11,-29.484516,-2.3387175
11,-29.737553,-2.0195754
11,-29.460777,-2.6923037
11,-29.549242,-2.2689126
11,-29.501152,-2.1919825
11,-29.08662,-1.7605935
11,-28.976545,-2.024324
11,-29.34456,-2.1578157
11,-29.558867,-1.7502754
11,-29.770525,-1.9735284
11,-29.038568,-2.1676843
11,-29.261162,-2.1669998
11,-29.710884,-2.3210824
11,-29.590708,-2.2265563
11,-29.560926,-2.1496422
11,-29.30479,-3.012281
11,-29.41716,-2.2591634
11,-29.679028,-1.988577
11,-29.467161,-2.0178902
11,-29.374292,-2.0263171
11,-29.515713,-2.0695112
11,-29.71651,-2.1376605
11,-29.526646,-2.2965825
11,-29.39611,-1.7323971
11,-29.2446,-1.7354138
11,-29.593874,-2.5092876
11,-29.047596,-2.1960096
11,-29.679323,-1.6634535
11,-29.321474,-1.934951
11,-29.08296,-2.0586848
11,-29.53025,-1.7871171
11,-29.620943,-2.2772012
11,-29.33759,-2.0047498
11,-29.451944,-2.255545
11,-29.380508,-1.7807927
11,-29.332079,-2.1754694
11,-29.676737,-2.0106986
11,-29.200247,-2.1027234
11,-29.499302,-2.3600533
11,-29.190393,-2.3355193
11,-29.391373,-1.877753
11,-29.441118,-1.972755
11,-29.222525,-1.5963323
11,-29.620573,-1.6767715
11,-29.236074,-2.1013927
11,-29.743813,-1.8953772
11,-29.629221,-1.7477928
11,-29.65218,-2.6310163
11,-29.48842,-1.8402727
11,-29.66441,-2.304903
11,-29.637403,-2.3595488
11,-29.623352,-1.8873258
11,-29.501612,-2.468878
11,-29.30139,-2.2362378
11,-29.513977,-2.3146863
11,-29.62855,-2.2285647
11,-29.508495,-2.1239989
11,-29.454288,-2.025454
11,-29.237837,-2.1950004
11,-29.49002,-1.7021512
11,-29.218477,-1.3671519
11,-29.545378,-1.9946285
11,-29.437908,-2.705524
11,-29.47846,-1.6595919
11,-29.425545,-2.3236058
11,-29.622332,-1.8955281
0,-30.053974,-1.1872333
3,-29.519867,-1.071676
3,-30.24314,-1.423054
3,-28.83,-1.0708323
12,-29.609638,-1.0521243
5,-29.182331,-10.0619755
5,-29.287884,-8.941203
0,-30.096594,-1.3160241
12,-29.595716,-1.0780839
12,-29.44431,-1.264418
0,-29.342867,-1.4231696
5,-29.446615,-2.558087
7,-29.251884,-7.210586
9,-29.519222,-3.2106323
2,-29.472023,-3.6643715
8,-30.044424,-4.2771373
11,-29.41261,-1.5678022
0,-29.282251,-0.94329554
0,-29.969128,-1.1190631
12,-29.71972,-1.1050329
12,-29.186117,-1.3056825
12,-29.590706,-1.1237515
0,-29.080816,-0.9419174
7,-29.473726,-6.335329
0,-29.837282,-1.194589
12,-29.609196,-0.98272806
2,-29.197075,-4.5857787
12,-29.603699,-1.0085903
0,-29.836727,-0.9314915
5,-29.351974,-9.812521
12,-29.427158,-5.5384364
12,-29.70748,-1.1997851
12,-29.508804,-1.356599
0,-30.000021,-1.264454
5,-29.450249,-10.113005
5,-29.577696,-11.236985
7,-29.2769,-6.210804
5,-29.510862,-6.0993257
5,-29.759825,-10.110699
5,-29.505953,-8.758517
12,-29.405073,-1.0946273
7,-29.254898,-6.4389167
9,-29.325636,-7.168265
9,-29.212479,-8.364624
9,-28.88808,-3.7369566
9,-29.309422,-3.4286706
11,-29.48192,-1.6229389
12,-29.622746,-1.3112016
5,-29.19004,-4.466057
5,-29.282772,-10.897023
5,-29.29324,-9.972847
12,-29.113117,-6.463066
8,-29.629929,-4.583283
9,-29.68195,-9.643445
10,-29.866396,-1.6216159
1,-29.558603,-3.6197166
5,-29.50073,-2.138621
12,-29.956934,-1.0928509
9,-29.271496,-3.0259142
9,-29.493687,-9.82079
9,-29.574064,-9.006279
9,-29.047916,-10.478292
5,-29.361795,-9.940705
5,-29.327286,-6.0946517
5,-29.774652,-8.849144
5,-29.476126,-10.097587
6,-29.523586,-3.9891815
9,-28.904085,-9.497626
7,-29.490505,-6.176702
0,-29.633688,-1.3563501
9,-29.168262,-2.4235497
8,-29.973293,-5.189628
9,-29.392603,-2.812386
9,-29.545794,-9.894852
5,-29.25503,-6.8259425
12,-29.56794,-1.2092575
6,-29.536306,-5.7628994
8,-30.131933,-4.097417
11,-29.150219,-1.2912946
0,-29.80035,-1.2281153
8,-30.05958,-4.5949607
0,-30.19525,-0.99073154
0,-29.29156,-1.175196
7,-29.28054,-6.6714997
0,-29.140774,-0.98342663
0,-28.73767,-1.0026404
9,-29.50953,-10.361841
5,-29.368132,-7.7451215
7,-29.116755,-6.2603145
5,-27.661823,-9.909448
5,-29.660728,-7.9660277
0,-29.379126,-1.1899468
5,-29.84996,-9.577718
12,-29.834284,-1.0397364
2,-29.613148,-3.8011718
10,-29.686853,-1.1660086
9,-29.155457,-3.3959482
5,-29.552696,-2.3326988
10,-29.36211,-1.1439366
5,-29.154934,-10.014573
10,-29.60719,-1.1878376
6,-29.628176,-4.488994
8,-30.006104,-4.7790365
5,-29.04592,-10.043865
5,-29.26665,-9.808681
9,-29.686663,-9.787289
0,-29.672098,-0.9634575
2,-29.330008,-4.268319
5,-29.463566,-8.160502
10,-29.42771,-1.1460905
9,-29.46859,-3.409811
9,-29.0496,-3.238908
9,-29.265987,-9.967014
1,-29.698137,-3.8226902
9,-29.319496,-9.979361
5,-29.119268,-10.242967
9,-29.205517,-8.87205
5,-29.52735,-6.612454
5,-29.6829,-7.9827743
12,-29.5869,-1.2311717
5,-29.44981,-9.266998
12,-29.262712,-1.4807287
7,-29.232407,-6.3303804
11,-29.437895,-0.97588325
7,-29.345316,-6.1881046
12,-29.07814,-1.2340391
11,-29.617617,-2.1476498
5,-28.96206,-10.006304
5,-29.440912,-10.533318
5,-29.404884,-10.038599
12,-29.455366,-1.090878
12,-29.601099,-1.1644772
2,-29.455444,-3.9503725
12,-29.553911,-1.1143326
5,-28.839516,-9.976204
2,-29.709461,-4.2767215
9,-29.081652,-9.718395
9,-29.17622,-2.8889828
5,-29.450096,-10.326578
2,-29.660435,-3.7743943
10,-29.50959,-1.0547125
9,-29.45311,-3.036206
9,-29.511547,-9.715436
5,-29.699783,-7.965297
7,-29.509289,-5.949315
5,-29.524748,-10.32301
0,-29.436583,-1.2974025
0,-29.437866,-0.96536046
4,-29.739014,-9.677007
0,-29.699808,-1.235821
11,-29.492373,-1.7778164
11,-29.582054,-1.6328784
12,-29.599604,-1.6521094
0,-29.863226,-1.2707
11,-29.380413,-2.0644748
12,-29.354687,-1.1757646
7,-29.577229,-6.5392957
5,-29.371931,-7.0844746
0,-29.694508,-1.1076756
8,-29.707422,-4.3196507
10,-29.768225,-1.0800178
0,-29.353146,-1.1468462
5,-29.281523,-2.9283056
8,-29.965256,-4.6946797
12,-30.013369,-1.1522158
0,-29.745232,-1.0987713
2,-29.798779,-4.3192763
5,-29.167122,-10.202504
8,-29.923279,-3.8332667
2,-29.440332,-3.6984062
12,-29.569586,-1.1938502
12,-29.520899,-1.0429406
5,-29.398678,-10.285179
5,-29.193954,-10.273527
12,-29.06764,-1.2385852
12,-29.633419,-1.1481407
7,-29.52327,-6.461451
6,-29.604908,-4.7362576
5,-29.362827,-10.552717
0,-29.810352,-1.11352
0,-29.679716,-1.3114614
0,-29.796976,-0.94771945
1,-29.445892,-8.069781
10,-29.466364,-1.1945846
8,-29.838598,-4.3637347
7,-29.279764,-6.1101575
0,-28.913176,-1.2892681
5,-29.099607,-9.935468
11,-29.493286,-1.3307134
12,-29.279638,-1.2808774
8,-29.937138,-4.2588835
5,-29.47773,-3.0968323
5,-29.717838,-2.4747832
5,-29.299269,-10.157876
0,-29.766432,-1.0508285
6,-29.154625,-4.4307323
0,-29.760225,-1.3699747
0,-29.675676,-1.3518469
5,-29.496946,-10.638535
6,-29.506174,-6.5977817
9,-29.404797,-3.1612787
5,-29.232225,-7.863973
2,-29.362497,-4.298015
0,-29.948544,-1.1398563
6,-29.624918,-6.90308
5,-29.59372,-10.082138
12,-29.626503,-0.9876456
12,-29.439703,-1.0478051
0,-29.909756,-0.8611346
8,-29.872158,-4.7513905
5,-29.11625,-10.545331
12,-29.43887,-1.0613111
9,-29.19461,-9.054085
0,-29.842802,-1.2533638
10,-29.933279,-2.183903
9,-29.51992,-3.1040425
10,-29.6162,-1.38364
9,-29.417727,-9.691952
5,-29.410156,-5.6443133
0,-30.047163,-0.9286253
5,-29.303934,-9.879787
8,-30.04411,-4.8487444
8,-29.841702,-4.526934
5,-29.25959,-3.1366525
0,-30.031818,-1.1021118
7,-27.68053,-6.6301174
5,-29.374859,-3.1898127
11,-29.274487,-1.5094826
5,-29.152689,-9.6664
8,-30.133434,-4.6624017
2,-29.45554,-4.024155
0,-29.388084,-1.1946673
5,-29.38029,-9.962478
8,-29.7657,-4.5481987
0,-29.669157,-0.86249685
12,-29.666758,-1.14011
10,-29.714512,-1.2358916
